video_id,filename,file_path,label,split,status,num_frames,num_features
CxTSVyM-ij0,CxTSVyM-ij0_Unit 6.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_CxTSVyM-ij0.pt,happy,val,skipped (already processed),,
CxTSVyM-ij0,CxTSVyM-ij0_Unit 6.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_CxTSVyM-ij0.pt,happy,val,skipped (already processed),,
CxTSVyM-ij0,CxTSVyM-ij0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_CxTSVyM-ij0.pt,like,val,success,50,1629
CxTSVyM-ij0,CxTSVyM-ij0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_CxTSVyM-ij0.pt,like,val,skipped (already processed),,
1b2TXYk0jbM,1b2TXYk0jbM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_1b2TXYk0jbM.pt,go,val,success,26,1629
N4n5CDpyX3w,N4n5CDpyX3w_ASL Vocabulary ＂Opposites＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_N4n5CDpyX3w.pt,happy,val,success,104,1629
N4n5CDpyX3w,N4n5CDpyX3w_ASL Vocabulary ＂Opposites＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_N4n5CDpyX3w.pt,happy,val,skipped (already processed),,
N4n5CDpyX3w,N4n5CDpyX3w.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_N4n5CDpyX3w.pt,like,val,success,111,1629
N4n5CDpyX3w,N4n5CDpyX3w.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_N4n5CDpyX3w.pt,like,val,skipped (already processed),,
PHEFs5gHrl4,PHEFs5gHrl4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_PHEFs5gHrl4.pt,white,val,success,37,1629
PBDUwwE9BFM,PBDUwwE9BFM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_PBDUwwE9BFM.pt,nice,val,success,86,1629
bFm9sAXhmkQ,bFm9sAXhmkQ_How to Sign ＂#HAPPY＂ in Sign Language？.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_bFm9sAXhmkQ.pt,happy,val,success,121,1629
qysriDtUS5o,qysriDtUS5o_How to Sign ＂Happy Mother's Day＂ in Sign Language？.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_qysriDtUS5o.pt,happy,val,success,25,1629
7m6N78E-5uE,7m6N78E-5uE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_7m6N78E-5uE.pt,boy,val,success,111,1629
7m6N78E-5uE,7m6N78E-5uE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_7m6N78E-5uE.pt,boy,val,skipped (already processed),,
7m6N78E-5uE,7m6N78E-5uE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_7m6N78E-5uE.pt,sister,val,success,107,1629
7m6N78E-5uE,7m6N78E-5uE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_7m6N78E-5uE.pt,sister,val,skipped (already processed),,
RjKI2a_hZ18,RjKI2a_hZ18.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what_RjKI2a_hZ18.pt,what,val,success,38,1629
kZuJalsv_z0,kZuJalsv_z0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_kZuJalsv_z0.pt,beautiful,val,success,124,1629
kZuJalsv_z0,kZuJalsv_z0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_kZuJalsv_z0.pt,big,val,success,109,1629
kZuJalsv_z0,kZuJalsv_z0_Mr. Misener's ASL lesson 1 vocab review.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_kZuJalsv_z0.pt,happy,val,success,144,1629
kZuJalsv_z0,kZuJalsv_z0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_kZuJalsv_z0.pt,hello,val,success,115,1629
kZuJalsv_z0,kZuJalsv_z0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_kZuJalsv_z0.pt,beautiful,val,skipped (already processed),,
0bIF7jh6lnE,0bIF7jh6lnE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_0bIF7jh6lnE.pt,boy,val,success,58,1629
0bIF7jh6lnE,0bIF7jh6lnE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_0bIF7jh6lnE.pt,teacher,val,success,42,1629
0bIF7jh6lnE,0bIF7jh6lnE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_0bIF7jh6lnE.pt,teacher,val,skipped (already processed),,
0bIF7jh6lnE,0bIF7jh6lnE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_0bIF7jh6lnE.pt,teacher,val,skipped (already processed),,
0bIF7jh6lnE,0bIF7jh6lnE_ASL I - Unit 2 - Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_0bIF7jh6lnE.pt,no,val,success,28,1629
0bIF7jh6lnE,0bIF7jh6lnE_ASL I - Unit 2 - Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_0bIF7jh6lnE.pt,no,val,skipped (already processed),,
0bIF7jh6lnE,0bIF7jh6lnE_ASL I - Unit 2 - Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_0bIF7jh6lnE.pt,no,val,skipped (already processed),,
xmM5-XsE8Ac,xmM5-XsE8Ac.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_xmM5-XsE8Ac.pt,hello,val,success,44,1629
R_G5zGVHxkU,R_G5zGVHxkU_ASL Vocabulary ＂Emotions＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_R_G5zGVHxkU.pt,happy,val,success,92,1629
R_G5zGVHxkU,R_G5zGVHxkU_ASL Vocabulary ＂Emotions＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_R_G5zGVHxkU.pt,happy,val,skipped (already processed),,
R_G5zGVHxkU,R_G5zGVHxkU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_R_G5zGVHxkU.pt,nice,val,success,105,1629
R_G5zGVHxkU,R_G5zGVHxkU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_R_G5zGVHxkU.pt,nice,val,skipped (already processed),,
9mxvzW7doks,9mxvzW7doks.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_9mxvzW7doks.pt,good,val,success,41,1629
IeH7XYbo0yg,IeH7XYbo0yg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_IeH7XYbo0yg.pt,teacher,val,success,75,1629
k8hg4-mwRqU,k8hg4-mwRqU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_k8hg4-mwRqU.pt,friend,val,success,28,1629
V8DTIPK4QlU,V8DTIPK4QlU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_V8DTIPK4QlU.pt,hello,val,success,34,1629
Fc0mGYlkQHg,Fc0mGYlkQHg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_Fc0mGYlkQHg.pt,boy,val,success,70,1629
_LGqHR3FhL8,_LGqHR3FhL8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what__LGqHR3FhL8.pt,what,val,success,81,1629
_LGqHR3FhL8,_LGqHR3FhL8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what__LGqHR3FhL8.pt,what,val,skipped (already processed),,
5sILDEiOcQ0,5sILDEiOcQ0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_5sILDEiOcQ0.pt,big,val,success,32,1629
5sILDEiOcQ0,5sILDEiOcQ0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_5sILDEiOcQ0.pt,big,val,skipped (already processed),,
g59_3vr_NT0,g59_3vr_NT0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_g59_3vr_NT0.pt,good,val,success,82,1629
g59_3vr_NT0,g59_3vr_NT0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_g59_3vr_NT0.pt,no,val,success,94,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_9g-hioQapYE.pt,hello,val,success,46,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_9g-hioQapYE.pt,boy,val,success,52,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_9g-hioQapYE.pt,beautiful,val,success,52,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_9g-hioQapYE.pt,good,val,success,61,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_9g-hioQapYE.pt,white,val,success,34,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_9g-hioQapYE.pt,boy,val,skipped (already processed),,
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what_9g-hioQapYE.pt,what,val,success,32,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_9g-hioQapYE.pt,teacher,val,success,41,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_9g-hioQapYE.pt,friend,val,success,57,1629
9g-hioQapYE,9g-hioQapYE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_9g-hioQapYE.pt,nice,val,success,39,1629
psspxdbtM3k,psspxdbtM3k.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_psspxdbtM3k.pt,sister,val,success,59,1629
7bWO4SJ0sv4,7bWO4SJ0sv4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_7bWO4SJ0sv4.pt,happy,val,success,44,1629
meBI_IVGKpE,meBI_IVGKpE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_meBI_IVGKpE.pt,boy,val,success,53,1629
meBI_IVGKpE,meBI_IVGKpE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_meBI_IVGKpE.pt,friend,val,success,39,1629
meBI_IVGKpE,meBI_IVGKpE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_meBI_IVGKpE.pt,boy,val,skipped (already processed),,
meBI_IVGKpE,meBI_IVGKpE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_meBI_IVGKpE.pt,friend,val,skipped (already processed),,
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_BEKUHzwnVO8.pt,teacher,val,success,121,1629
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_BEKUHzwnVO8.pt,teacher,val,skipped (already processed),,
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_BEKUHzwnVO8.pt,boy,val,success,197,1629
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_BEKUHzwnVO8.pt,sister,val,success,91,1629
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_BEKUHzwnVO8.pt,sister,val,skipped (already processed),,
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_BEKUHzwnVO8.pt,no,val,success,181,1629
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_BEKUHzwnVO8.pt,hello,val,success,184,1629
BEKUHzwnVO8,BEKUHzwnVO8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_BEKUHzwnVO8.pt,nice,val,success,190,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_HUMEcnkvhJU.pt,big,val,success,40,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_HUMEcnkvhJU.pt,big,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_HUMEcnkvhJU.pt,boy,val,success,45,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_HUMEcnkvhJU.pt,boy,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_HUMEcnkvhJU.pt,friend,val,success,51,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_HUMEcnkvhJU.pt,friend,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_HUMEcnkvhJU.pt,friend,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_HUMEcnkvhJU.pt,go,val,success,140,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_HUMEcnkvhJU.pt,go,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_HUMEcnkvhJU.pt,good,val,success,31,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_HUMEcnkvhJU.pt,good,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_HUMEcnkvhJU.pt,happy,val,success,36,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_HUMEcnkvhJU.pt,happy,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_HUMEcnkvhJU.pt,hello,val,success,37,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_HUMEcnkvhJU.pt,hello,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_HUMEcnkvhJU.pt,like,val,success,132,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_HUMEcnkvhJU.pt,like,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_HUMEcnkvhJU.pt,nice,val,success,39,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_HUMEcnkvhJU.pt,nice,val,skipped (already processed),,
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_HUMEcnkvhJU.pt,no,val,success,271,1629
HUMEcnkvhJU,HUMEcnkvhJU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what_HUMEcnkvhJU.pt,what,val,success,200,1629
bX1eJjB3nyA,bX1eJjB3nyA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_bX1eJjB3nyA.pt,no,val,success,90,1629
bX1eJjB3nyA,bX1eJjB3nyA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_bX1eJjB3nyA.pt,happy,val,success,30,1629
bX1eJjB3nyA,bX1eJjB3nyA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_bX1eJjB3nyA.pt,good,val,success,29,1629
bX1eJjB3nyA,bX1eJjB3nyA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_bX1eJjB3nyA.pt,teacher,val,success,44,1629
1bj72qXSy8c,1bj72qXSy8c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_1bj72qXSy8c.pt,like,val,success,75,1629
1bj72qXSy8c,1bj72qXSy8c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_1bj72qXSy8c.pt,nice,val,success,82,1629
bTSejTfpGR8,bTSejTfpGR8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_bTSejTfpGR8.pt,big,val,success,46,1629
EyWuC4JL4Tk,EyWuC4JL4Tk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_EyWuC4JL4Tk.pt,like,val,success,72,1629
JYF-AfMbUNw,JYF-AfMbUNw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_JYF-AfMbUNw.pt,sister,val,success,88,1629
JYF-AfMbUNw,JYF-AfMbUNw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_JYF-AfMbUNw.pt,friend,val,success,98,1629
JYF-AfMbUNw,JYF-AfMbUNw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_JYF-AfMbUNw.pt,no,val,success,89,1629
VcRx3U-HpTE,VcRx3U-HpTE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_VcRx3U-HpTE.pt,white,val,success,84,1629
Xq3QAqQXpTM,Xq3QAqQXpTM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_Xq3QAqQXpTM.pt,happy,val,success,67,1629
0qeMFifNqC4,0qeMFifNqC4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_0qeMFifNqC4.pt,like,val,success,90,1629
sQELZPmche8,sQELZPmche8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_sQELZPmche8.pt,no,val,success,60,1629
2VB3WN8adyM,2VB3WN8adyM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_2VB3WN8adyM.pt,white,val,success,81,1629
2VB3WN8adyM,2VB3WN8adyM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/hello_2VB3WN8adyM.pt,hello,val,success,77,1629
2VB3WN8adyM,2VB3WN8adyM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/what_2VB3WN8adyM.pt,what,val,success,88,1629
2VB3WN8adyM,2VB3WN8adyM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_2VB3WN8adyM.pt,boy,val,success,88,1629
OQtf7R6phQQ,OQtf7R6phQQ.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_OQtf7R6phQQ.pt,beautiful,val,success,200,1629
rIlQQTN2b58,rIlQQTN2b58.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_rIlQQTN2b58.pt,good,val,success,78,1629
rIlQQTN2b58,rIlQQTN2b58.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_rIlQQTN2b58.pt,beautiful,val,success,93,1629
rIlQQTN2b58,rIlQQTN2b58.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_rIlQQTN2b58.pt,happy,val,success,89,1629
_bL1hlBmaLI,_bL1hlBmaLI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful__bL1hlBmaLI.pt,beautiful,val,success,80,1629
_bL1hlBmaLI,_bL1hlBmaLI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful__bL1hlBmaLI.pt,beautiful,val,skipped (already processed),,
_bL1hlBmaLI,_bL1hlBmaLI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful__bL1hlBmaLI.pt,beautiful,val,skipped (already processed),,
_bL1hlBmaLI,_bL1hlBmaLI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful__bL1hlBmaLI.pt,beautiful,val,skipped (already processed),,
_bL1hlBmaLI,_bL1hlBmaLI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like__bL1hlBmaLI.pt,like,val,success,128,1629
hKogDJd0yc4,hKogDJd0yc4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_hKogDJd0yc4.pt,white,val,success,197,1629
hKogDJd0yc4,hKogDJd0yc4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_hKogDJd0yc4.pt,beautiful,val,success,51,1629
hKogDJd0yc4,hKogDJd0yc4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_hKogDJd0yc4.pt,beautiful,val,skipped (already processed),,
hKogDJd0yc4,hKogDJd0yc4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_hKogDJd0yc4.pt,good,val,success,51,1629
hKogDJd0yc4,hKogDJd0yc4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_hKogDJd0yc4.pt,good,val,skipped (already processed),,
GmxS5HkNc3o,GmxS5HkNc3o.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/like_GmxS5HkNc3o.pt,like,val,success,113,1629
GmxS5HkNc3o,GmxS5HkNc3o.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_GmxS5HkNc3o.pt,go,val,success,49,1629
GmxS5HkNc3o,GmxS5HkNc3o.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_GmxS5HkNc3o.pt,go,val,skipped (already processed),,
GmxS5HkNc3o,GmxS5HkNc3o.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_GmxS5HkNc3o.pt,go,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_FRQbKDZeRzM.pt,good,val,success,36,1629
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_FRQbKDZeRzM.pt,good,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_FRQbKDZeRzM.pt,good,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_FRQbKDZeRzM.pt,good,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/good_FRQbKDZeRzM.pt,good,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_FRQbKDZeRzM.pt,big,val,success,48,1629
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_FRQbKDZeRzM.pt,big,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_FRQbKDZeRzM.pt,big,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_FRQbKDZeRzM.pt,big,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_FRQbKDZeRzM.pt,big,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_FRQbKDZeRzM.pt,white,val,success,67,1629
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_FRQbKDZeRzM.pt,white,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_FRQbKDZeRzM.pt,white,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_FRQbKDZeRzM.pt,white,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_FRQbKDZeRzM.pt,boy,val,success,103,1629
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/boy_FRQbKDZeRzM.pt,boy,val,skipped (already processed),,
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_FRQbKDZeRzM.pt,nice,val,success,108,1629
FRQbKDZeRzM,FRQbKDZeRzM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_FRQbKDZeRzM.pt,nice,val,skipped (already processed),,
qE0EsE4dTj8,qE0EsE4dTj8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/beautiful_qE0EsE4dTj8.pt,beautiful,val,success,47,1629
dELt8wh_5nA,dELt8wh_5nA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_dELt8wh_5nA.pt,nice,val,success,97,1629
CYLvY25yI9c,CYLvY25yI9c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/nice_CYLvY25yI9c.pt,nice,val,success,43,1629
Uu2prMSD4l4,Uu2prMSD4l4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_Uu2prMSD4l4.pt,white,val,success,73,1629
URb48i4X52U,URb48i4X52U.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_URb48i4X52U.pt,no,val,success,76,1629
UmcAkb54I4c,UmcAkb54I4c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/go_UmcAkb54I4c.pt,go,val,success,50,1629
G77ZoILMYw4,G77ZoILMYw4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_G77ZoILMYw4.pt,teacher,test,success,90,1629
-DMFu-nAsok,-DMFu-nAsok.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_-DMFu-nAsok.pt,hello,test,success,35,1629
hCxSiN-vZS8,hCxSiN-vZS8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_hCxSiN-vZS8.pt,good,test,success,43,1629
hCxSiN-vZS8,hCxSiN-vZS8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_hCxSiN-vZS8.pt,happy,test,success,68,1629
HuViTIjghKk,HuViTIjghKk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/what_HuViTIjghKk.pt,what,test,success,101,1629
ybhXZy32d1E,ybhXZy32d1E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_ybhXZy32d1E.pt,sister,test,success,71,1629
ybhXZy32d1E,ybhXZy32d1E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_ybhXZy32d1E.pt,sister,test,skipped (already processed),,
ybhXZy32d1E,ybhXZy32d1E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_ybhXZy32d1E.pt,sister,test,skipped (already processed),,
KTURNRi-wy0,KTURNRi-wy0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/friend_KTURNRi-wy0.pt,friend,test,success,74,1629
